S,R,LB,radius,weight,Group,ReasonId,Timestamp,ProjectId
L11023389,L11017305,L11032745,2,100,1,1,2019-07-26 07:43:27.683,0
L11023389,L11006151,L11032745,3,100,1,1,2019-07-26 07:40:32.677,0
L11023389,L11006246,L11032745,3,100,1,8,2019-07-19 12:52:31.063,0
L11023389,L11006044,L11032745,3,100,1,8,2019-07-19 12:50:30.073,0
L11023389,L11006141,L11032745,3,100,1,1,2019-07-26 07:39:54.687,0
L11023389,L11005621,L11032745,3,100,1,1,2019-07-18 12:03:32.190,0
L11023389,L11010831,L11032745,3,100,1,1,2019-07-19 12:48:28.923,0
L11020432,L11001507,L11032745,2,50,1,1,2019-07-19 18:52:19.660,0
L11020432,L11021352,L11032745,2,200,1,3,2019-07-24 12:11:44.330,0
L11020432,L11000072,L11032745,2,20,1,12,2019-07-19 19:03:50.800,0
L11020432,L11018321,L11032745,2,5,1,3,2019-07-24 12:19:46.760,0
L11020432,L11023447,L11032745,2,20,1,11,2019-07-24 12:33:33.310,0
L11020432,L11004826,L11032745,2,100,1,1,2019-07-20 08:40:55.133,0
L11020432,L11003860,L11032745,3,20,1,12,2019-07-19 19:07:45.813,0
L11000957,L11000996,L11032745,3,100,1,1,2019-07-24 16:09:08.593,0
L11000957,L11000861,L11032745,3,100,1,2,2019-07-24 16:04:34.600,0
L11000957,L11000243,L11032745,3,500,1,3,2019-07-24 16:01:40.137,0
L11018444,L11023389,L11032745,2,80,1,1,2019-07-18 09:07:13.243,0
L11018444,L11021352,L11032745,2,100,1,10,2019-07-18 09:20:34.310,0
L11018444,L11019122,L11032745,2,100,1,1,2019-07-18 08:58:37.213,0
L11018444,L11018790,L11032745,2,100,1,5,2019-07-19 08:05:06.067,0
L11018444,L11017305,L11032745,2,100,1,1,2019-07-18 09:00:51.287,0
L11019122,L11024769,L11032745,2,20,1,5,2019-07-18 09:26:17.310,0
L11019122,L11001507,L11032745,2,50,1,8,2019-07-19 22:42:08.543,0
L11019122,L11018986,L11032745,2,30,1,10,2019-07-18 09:06:07.230,0
L11019122,L11023389,L11032745,2,50,1,3,2019-07-18 09:14:55.237,0
L11019122,L11020432,L11032745,2,30,1,9,2019-07-18 09:20:12.297,0
L11019122,L11021352,L11032745,2,80,1,1,2019-07-18 09:25:05.280,0
L11019122,L11018321,L11032745,2,20,1,1,2019-07-18 09:11:34.280,0
L11019122,L11019713,L11032745,2,30,1,11,2019-07-18 09:16:02.223,0
L11019122,L11023447,L11032745,2,50,1,1,2019-07-18 09:10:24.287,0
L11019122,L11025430,L11032745,2,30,1,1,2019-07-18 09:24:06.223,0
L11019122,L11020431,L11032745,2,30,1,1,2019-07-18 09:22:31.203,0
L11019122,L11015877,L11032745,3,50,1,1,2019-07-19 22:40:00.990,0
L11012699,L11004307,L11032745,2,200,1,1,2019-07-15 16:29:19.727,0
L11012699,L11032916,L11032745,2,200,1,1,2019-07-23 17:46:16.117,0
L11012699,L11007881,L11032745,2,500,1,2,2019-07-15 17:00:43.810,0
L11012699,L11004293,L11032745,2,100,1,9,2019-07-16 19:38:17.710,0
L11007881,L11004275,L11032745,2,200,1,5,2019-07-25 07:45:13.993,0
L11007881,L11004307,L11032745,2,100,1,1,2019-07-11 14:36:45.193,0
L11007881,L11002545,L11032745,2,200,1,1,2019-07-25 07:37:12.527,0
L11007881,L11012699,L11032745,2,500,1,5,2019-07-15 14:53:14.870,0
L11007881,L11004286,L11032745,2,100,1,1,2019-07-25 07:46:34.980,0
L11007881,L11002325,L11032745,3,200,1,9,2019-07-25 07:43:38.000,0
L11004293,L11004275,L11032745,2,100,1,6,2019-07-16 10:44:32.027,0
L11004293,L11012699,L11032745,2,100,1,7,2019-07-16 10:45:46.030,0
L11004785,L11002250,L11032745,2,10,1,4,2019-07-24 19:33:03.460,0
L11004785,L11002397,L11032745,2,10,1,1,2019-07-24 19:12:43.050,0
L11004785,L11000011,L11032745,2,30,1,8,2019-07-24 19:28:59.457,0
L11004785,L11004784,L11032745,2,60,1,7,2019-07-24 14:51:48.650,0
L11004785,L11004886,L11032745,2,30,1,8,2019-07-23 16:57:50.143,0
L11004785,L11018165,L11032745,3,20,1,1,2019-07-24 15:08:10.173,0
L11004785,L11006187,L11032745,3,10,1,1,2019-07-24 19:18:39.023,0
L11004785,L11000048,L11032745,3,10,1,1,2019-07-24 19:35:24.470,0
L11004785,L11025375,L11032745,3,20,1,3,2019-07-24 19:09:18.473,0
L11004785,L11000861,L11032745,3,100,1,8,2019-07-23 16:51:22.120,0
L11004785,L11000103,L11032745,3,20,1,1,2019-07-24 19:15:11.047,0
L11004785,L11031351,L11032745,3,10,1,4,2019-07-24 19:24:12.993,0
L11013875,L11015290,L11032745,2,500,1,11,2019-07-11 14:38:43.167,0
L11019751,L11024263,L11032745,2,100,1,5,2019-07-11 14:56:42.183,0
L11019751,L11000072,L11032745,2,50,1,5,2019-07-11 14:45:53.153,0
L11019751,L70024662,L11032745,2,50,1,5,2019-07-11 14:22:53.233,0
L11019751,L11013764,L11032745,2,50,1,5,2019-07-11 14:24:56.150,0
L11019751,L11017452,L11032745,2,50,1,5,2019-07-11 14:27:03.290,0
L11019751,L11021212,L11032745,2,20,1,5,2019-07-11 14:32:26.160,0
L11019751,L11032101,L11032745,2,100,1,5,2019-07-11 14:52:16.220,0
L11019751,L11028650,L11032745,3,20,1,5,2019-07-11 14:34:45.250,0
L11031747,L11020097,L11032745,2,200,1,10,2019-07-12 08:54:16.567,0
L11031747,L11034075,L11032745,3,300,1,10,2019-07-12 08:39:06.460,0
L11031747,L70023008,L11032745,3,300,1,6,2019-07-12 08:42:02.550,0
L11004374,L11000277,L11032745,2,500,1,2,2019-07-13 09:52:18.133,0
L11004374,L11000236,L11032745,2,300,1,8,2019-07-13 10:03:33.130,0
L11004374,L11020432,L11032745,2,200,1,7,2019-07-13 09:56:54.243,0
L11004374,L11000707,L11032745,2,200,1,3,2019-07-11 14:52:05.250,0
L11004374,L11001512,L11032745,2,200,1,8,2019-07-13 09:59:07.133,0
L11004374,L11004106,L11032745,2,200,1,7,2019-07-13 09:55:04.200,0
L11004374,L11015142,L11032745,2,200,1,3,2019-07-11 14:47:33.153,0
L11004374,L11002361,L11032745,2,300,1,9,2019-07-11 14:50:16.223,0
L11004374,L11006149,L11032745,2,200,1,7,2019-07-11 14:58:38.217,0
L11004374,L11034833,L11032745,2,200,1,1,2019-07-11 16:03:03.180,0
L11000072,L11004897,L11032745,3,300,1,1,2019-07-12 16:32:08.807,0
L11003481,L41004275,L11032745,2,100,1,6,2019-07-11 15:28:34.200,0
L11013764,L11000048,L11032745,3,100,1,12,2019-07-23 11:35:33.020,0
L11013764,L41000008,L11032745,3,100,1,12,2019-07-23 11:41:20.467,0
L11012993,L11027652,L11032745,2,50,1,10,2019-07-22 16:11:07.780,0
L11012993,L11022016,L11032745,3,100,1,7,2019-07-12 08:50:55.503,0
L11002545,L11007881,L11032745,2,200,1,8,2019-07-16 16:10:34.940,0
L11002545,L11034833,L11032745,2,100,1,1,2019-07-16 16:13:49.937,0
L11002545,L11002642,L11032745,3,100,1,3,2019-07-16 16:12:31.943,0
L11021927,L11019308,L11032745,3,25,1,2,2019-07-25 10:33:04.040,0
L11003110,L11003834,L11032745,3,2000,1,10,2019-07-28 22:22:27.113,0
L11003110,L11003691,L11032745,3,900,1,2,2019-07-28 22:29:27.657,0
L11003110,L11003140,L11032745,3,1000,1,2,2019-07-28 22:17:48.120,0
L11003110,L11003339,L11032745,3,1000,1,2,2019-07-28 22:26:14.657,0
L11003110,L11010856,L11032745,3,1000,1,1,2019-07-28 22:15:33.650,0
L11003110,L11003645,L11032745,3,1000,1,2,2019-07-28 22:24:10.120,0
L11003110,L11006361,L11032745,3,900,1,7,2019-07-30 08:19:56.097,0
L11015624,L11020432,L11032745,2,200,1,1,2019-07-18 10:40:24.163,0
L11015624,L11004374,L11032745,2,100,1,12,2019-07-18 14:09:39.033,0
L11015624,L11000707,L11032745,2,20,1,12,2019-07-25 16:21:00.273,0
L11015624,L11004106,L11032745,2,20,1,12,2019-07-25 16:24:19.810,0
L11015624,L11002361,L11032745,2,20,1,12,2019-07-25 16:23:44.830,0
L11015624,L11006149,L11032745,2,20,1,12,2019-07-25 16:27:46.270,0
L11015624,L11034833,L11032745,2,20,1,12,2019-07-25 16:26:31.270,0
L11015624,L11005005,L11032745,2,200,1,1,2019-07-18 10:42:25.193,0
L11015624,L11004826,L11032745,2,200,1,7,2019-07-18 11:19:44.210,0
L11015624,L11003235,L11032745,2,100,1,12,2019-07-24 07:37:57.907,0
L11015624,L11002830,L11032745,2,200,1,6,2019-07-18 11:21:33.210,0
L11000707,L11002383,L11032745,2,100,1,12,2019-07-11 16:02:13.187,0
L11000707,L11001512,L11032745,2,500,1,12,2019-07-11 16:06:25.157,0
L11000707,L11004106,L11032745,2,200,1,12,2019-07-12 09:38:39.150,0
L11000707,L11029110,L11032745,3,1000,1,12,2019-07-11 14:18:14.203,0
L11000707,L11004897,L11032745,3,500,1,12,2019-07-11 14:16:13.227,0
L11004106,L11000236,L11032745,2,50,1,7,2019-07-28 20:11:29.193,0
L11004106,L11020432,L11032745,2,50,1,1,2019-07-28 20:06:47.203,0
L11004106,L11004374,L11032745,2,200,1,9,2019-07-12 11:00:35.057,0
L11004106,L11003880,L11032745,2,100,1,1,2019-07-21 10:31:12.917,0
L11004106,L11000707,L11032745,2,100,1,3,2019-07-12 11:17:15.103,0
L11004106,L11004134,L11032745,2,50,1,7,2019-07-18 22:01:40.810,0
L11004106,L11029110,L11032745,3,200,1,7,2019-07-13 19:23:53.770,0
L11002361,L11006149,L11032745,2,600,1,7,2019-07-11 14:51:17.223,0
L11002361,L11034833,L11032745,2,500,1,5,2019-07-24 14:44:54.213,0
L11002361,L11000048,L11032745,3,500,1,7,2019-07-24 14:42:33.640,0
L11006149,L11002361,L11032745,2,500,1,1,2019-07-11 14:50:36.257,0
L11006149,L11034833,L11032745,2,500,1,1,2019-07-11 14:52:27.217,0
L11006149,L11005920,L11032745,3,200,1,10,2019-07-11 14:57:20.250,0
L11006149,L50208556,L11032745,3,500,1,6,2019-07-11 15:47:46.180,0
L11005005,L11020432,L11032745,2,60,1,1,2019-07-23 19:33:32.023,0
L11005005,L11018979,L11032745,2,60,1,8,2019-07-23 19:44:09.037,0
L11005005,L11004826,L11032745,2,70,1,9,2019-07-23 19:36:29.993,0
L11005005,L11010831,L11032745,3,50,1,3,2019-07-23 19:40:15.550,0
L11004826,L11005005,L11032745,2,50,1,7,2019-07-18 09:15:52.213,0
L11002830,L11023447,L11032745,2,20,1,4,2019-07-18 09:26:22.310,0
L11018667,L11024769,L11032745,2,30,1,8,2019-07-14 12:56:25.203,0
L11018667,L11024309,L11032745,2,30,1,8,2019-07-14 12:12:03.213,0
L11018667,L11004275,L11032745,2,50,1,9,2019-07-14 11:05:26.177,0
L11018667,L11002583,L11032745,2,20,1,8,2019-07-14 14:04:06.070,0
L11018667,L11001507,L11032745,2,30,1,8,2019-07-14 12:40:47.120,0
L11018667,L11004307,L11032745,2,30,1,8,2019-07-14 13:40:04.080,0
L11018667,L11000277,L11032745,2,40,1,5,2019-07-14 09:51:28.297,0
L11018667,L11018687,L11032745,2,40,1,1,2019-07-14 09:45:46.220,0
L11018667,L11000236,L11032745,2,50,1,8,2019-07-14 11:07:29.190,0
L11018667,L11018986,L11032745,2,30,1,7,2019-07-14 12:54:22.177,0
L11018667,L11023389,L11032745,2,30,1,8,2019-07-14 12:45:17.110,0
L11018667,L11024263,L11032745,2,30,1,9,2019-07-14 10:09:39.303,0
L11018667,L11020432,L11032745,2,30,1,1,2019-07-14 12:49:26.110,0
L11018667,L11021352,L11032745,2,40,1,8,2019-07-14 11:18:05.173,0
L11018667,L11004785,L11032745,2,40,1,11,2019-07-14 13:10:39.100,0
L11018667,L11019751,L11032745,2,40,1,5,2019-07-14 10:04:21.207,0
L11018667,L11030180,L11032745,2,40,1,3,2019-07-14 10:49:53.183,0
L11018667,L11031747,L11032745,2,20,1,8,2019-07-14 16:31:03.960,0
L11018667,L70024662,L11032745,2,40,1,2,2019-07-14 15:33:24.037,0
L11018667,L11002545,L11032745,2,30,1,8,2019-07-14 13:20:20.170,0
L11018667,L11003880,L11032745,2,40,1,8,2019-07-14 11:10:01.247,0
L11018667,L11018669,L11032745,2,30,1,8,2019-07-14 13:54:26.063,0
L11018667,L11011227,L11032745,2,30,1,8,2019-07-14 13:55:05.060,0
L11018667,L11022946,L11032745,2,40,1,1,2019-07-14 11:29:41.170,0
L11018667,L11026913,L11032745,2,30,1,3,2019-07-14 15:39:02.007,0
L11018667,L11032590,L11032745,2,20,1,8,2019-07-14 16:24:03.973,0
L11018667,L11018321,L11032745,2,30,1,8,2019-07-14 13:07:09.307,0
L11018667,L11024037,L11032745,2,20,1,8,2019-07-14 14:05:40.140,0
L11018667,L11027757,L11032745,2,30,1,7,2019-07-14 12:43:21.120,0
L11018667,L11012917,L11032745,2,20,1,8,2019-07-14 14:01:41.100,0
L11018667,L11000707,L11032745,2,30,1,8,2019-07-14 11:37:21.163,0
L11018667,L11002383,L11032745,2,20,1,8,2019-07-14 13:41:55.153,0
L11018667,L11001512,L11032745,2,20,1,8,2019-07-14 13:43:09.163,0
L11018667,L11004106,L11032745,2,30,1,8,2019-07-14 11:36:37.163,0
L11018667,L11015142,L11032745,2,30,1,8,2019-07-14 09:53:05.287,0
L11018667,L11029597,L11032745,2,20,1,8,2019-07-14 11:40:42.340,0
L11018667,L70002052,L11032745,2,10,1,8,2019-07-14 14:07:50.057,0
L11018667,L11004412,L11032745,2,30,1,8,2019-07-16 22:51:22.590,0
L11018667,L11007881,L11032745,2,20,1,7,2019-07-14 11:54:42.217,0
L11018667,L11004286,L11032745,2,20,1,8,2019-07-14 14:08:51.060,0
L11018667,L11017452,L11032745,2,20,1,7,2019-07-14 15:23:29.097,0
L11018667,L11021212,L11032745,2,30,1,8,2019-07-14 14:02:23.053,0
L11018667,L11002361,L11032745,2,30,1,8,2019-07-14 13:17:47.160,0
L11018667,L11034833,L11032745,2,30,1,8,2019-07-14 11:38:14.147,0
L11018667,L11004293,L11032745,2,20,1,8,2019-07-14 13:40:40.110,0
L11018667,L11004784,L11032745,2,30,1,8,2019-07-14 13:13:26.237,0
L11018667,L11004134,L11032745,2,10,1,8,2019-07-14 11:42:07.247,0
L11018667,L11029257,L11032745,2,40,1,7,2019-07-14 10:53:24.273,0
L11018667,L11003101,L11032745,2,40,1,8,2019-07-14 11:11:16.250,0
L11018667,L11019713,L11032745,2,20,1,8,2019-07-14 12:06:40.147,0
L11018667,L11023447,L11032745,2,20,1,8,2019-07-14 12:44:24.100,0
L11018667,L11019122,L11032745,2,30,1,8,2019-07-14 12:51:02.127,0
L11018667,L11004912,L11032745,2,30,1,8,2019-07-14 12:55:14.180,0
L11018667,L11018979,L11032745,2,30,1,8,2019-07-14 12:57:31.107,0
L11018667,L11005005,L11032745,2,30,1,8,2019-07-14 12:58:41.223,0
L11018667,L11004826,L11032745,2,30,1,8,2019-07-14 12:59:59.177,0
L11018667,L11025430,L11032745,2,30,1,8,2019-07-14 13:03:15.100,0
L11018667,L11004886,L11032745,2,30,1,8,2019-07-14 13:04:09.097,0
L11018667,L11021064,L11032745,2,30,1,8,2019-07-14 13:15:37.083,0
L11018667,L11018663,L11032745,2,20,1,8,2019-07-14 13:47:07.147,0
L11018667,L11020431,L11032745,2,30,1,8,2019-07-14 13:50:37.070,0
L11018667,L11034892,L11032745,2,20,1,8,2019-07-14 13:52:20.077,0
L11018667,L11018790,L11032745,2,30,1,8,2019-07-14 13:52:56.077,0
L11018667,L11008203,L11032745,2,20,1,8,2019-07-14 13:53:43.070,0
L11018667,L11009748,L11032745,2,30,1,8,2019-07-14 13:55:49.060,0
L11018667,L11007813,L11032745,2,30,1,8,2019-07-14 13:56:36.060,0
L11018667,L11005368,L11032745,2,20,1,8,2019-07-14 13:57:16.057,0
L11018667,L11004281,L11032745,2,20,1,8,2019-07-14 13:57:57.057,0
L11018667,L11020866,L11032745,2,30,1,8,2019-07-14 13:58:57.067,0
L11018667,L11018984,L11032745,2,30,1,8,2019-07-14 14:00:17.087,0
L11018667,L11013530,L11032745,2,20,1,8,2019-07-14 14:01:06.073,0
L11018667,L11018977,L11032745,2,30,1,8,2019-07-14 14:02:59.127,0
L11018667,L11012997,L11032745,2,20,1,8,2019-07-14 14:03:35.067,0
L11018667,L11026488,L11032745,2,20,1,8,2019-07-14 14:04:59.130,0
L11018667,L11004278,L11032745,2,20,1,8,2019-07-14 14:06:25.130,0
L11018667,L11018318,L11032745,2,20,1,8,2019-07-14 15:04:01.037,0
L11018667,L11008316,L11032745,2,20,1,11,2019-07-14 15:06:56.030,0
L11018667,L11017305,L11032745,2,20,1,8,2019-07-16 08:08:06.203,0
L11018667,L11027437,L11032745,2,20,1,8,2019-07-16 14:18:49.997,0
L11026913,L11030180,L11032745,2,1000,1,1,2019-07-11 09:13:22.360,0
L11026913,L11012993,L11032745,2,500,1,1,2019-07-16 06:47:04.243,0
L11026913,L11032590,L11032745,2,500,1,2,2019-07-12 12:02:56.013,0
L11026913,L11001855,L11032745,2,500,1,2,2019-07-16 06:41:10.250,0
L11026913,L11015412,L11032745,2,100,1,1,2019-07-16 06:43:50.263,0
L11032590,L11030180,L11032745,2,300,1,7,2019-07-12 17:02:58.880,0
L11032590,L11012993,L11032745,2,200,1,2,2019-07-12 22:23:10.673,0
L11032590,L11001855,L11032745,2,300,1,9,2019-07-12 22:21:15.663,0
L11032590,L11027652,L11032745,2,300,1,3,2019-07-12 15:42:29.853,0
L11032590,L11033434,L11032745,2,500,1,9,2019-07-12 15:41:00.850,0
L11032590,L11031209,L11032745,3,300,1,1,2019-07-12 22:16:39.610,0
L11032590,L41000045,L11032745,3,300,1,1,2019-07-12 22:18:20.600,0
L11018321,L11018687,L11032745,2,50,1,9,2019-07-11 14:26:25.257,0
L11018321,L11035206,L11032745,2,10,1,1,2019-07-11 14:13:18.233,0
L11002383,L11000277,L11032745,2,150,1,11,2019-07-18 14:11:40.127,0
L11002383,L11000707,L11032745,2,100,1,11,2019-07-11 15:59:56.103,0
L11002383,L11015142,L11032745,2,100,1,3,2019-07-18 14:12:55.127,0
L11001512,L11000277,L11032745,2,400,1,6,2019-07-19 11:20:44.120,0
L11001512,L11004374,L11032745,2,300,1,1,2019-07-19 12:03:55.923,0
L11001512,L11000707,L11032745,2,500,1,7,2019-07-11 16:12:17.167,0
L11001512,L11002383,L11032745,2,200,1,1,2019-07-23 11:38:25.050,0
L11001512,L11015142,L11032745,2,300,1,7,2019-07-19 11:13:13.117,0
L11015142,L11004275,L11032745,2,100,1,6,2019-07-14 21:52:58.843,0
L11015142,L11000277,L11032745,2,500,1,12,2019-07-26 07:05:16.700,0
L11015142,L11018687,L11032745,2,100,1,2,2019-07-11 14:55:19.183,0
L11015142,L11000236,L11032745,2,100,1,2,2019-07-13 22:54:29.703,0
L11015142,L11024263,L11032745,2,200,1,12,2019-07-16 05:36:10.270,0
L11015142,L11004374,L11032745,2,100,1,7,2019-07-11 14:49:28.257,0
L11015142,L11003880,L11032745,2,100,1,1,2019-07-12 08:28:54.510,0
L11015142,L11018321,L11032745,2,100,1,8,2019-07-14 22:13:38.733,0
L11015142,L11000707,L11032745,2,100,1,7,2019-07-12 08:25:00.520,0
L11015142,L11002383,L11032745,2,100,1,7,2019-07-14 22:16:04.817,0
L11015142,L11001512,L11032745,2,100,1,11,2019-07-14 22:03:25.743,0
L11015142,L11029597,L11032745,2,100,1,7,2019-07-14 22:10:41.750,0
L11015142,L70002052,L11032745,2,100,1,7,2019-07-12 08:31:38.477,0
L11015142,L11029110,L11032745,3,100,1,3,2019-07-11 13:47:38.203,0
L11015142,L11015411,L11032745,3,100,1,7,2019-07-14 22:21:22.800,0
L11004412,L11006007,L11032745,3,200,1,8,2019-07-27 19:25:01.437,0
L11004412,L11007863,L11032745,3,100,1,3,2019-07-27 19:26:23.430,0
L11004286,L11002545,L11032745,2,200,1,3,2019-07-22 12:08:07.347,0
L11004286,L11018977,L11032745,2,120,1,8,2019-07-22 12:00:11.383,0
L11021212,L11019751,L11032745,2,200,1,5,2019-07-11 14:59:46.240,0
L11021212,L11000072,L11032745,2,100,1,5,2019-07-11 14:58:16.207,0
L11021212,L70024662,L11032745,2,200,1,3,2019-07-11 15:10:47.127,0
L11021212,L11017452,L11032745,2,200,1,5,2019-07-11 14:56:32.167,0
L11021212,L11020097,L11032745,2,100,1,6,2019-07-11 15:07:40.213,0
L11021212,L11030405,L11032745,2,200,1,1,2019-07-22 15:07:23.273,0
L11004134,L11004106,L11032745,2,100,1,9,2019-07-19 15:07:47.807,0
L11004134,L11006325,L11032745,3,200,1,1,2019-07-18 09:36:36.280,0
L11019713,L11024769,L11032745,2,30,1,1,2019-07-18 09:02:12.313,0
L11019713,L11024309,L11032745,2,100,1,11,2019-07-18 09:16:52.240,0
L11019713,L11001507,L11032745,2,50,1,1,2019-07-18 09:05:35.210,0
L11019713,L11018986,L11032745,2,30,1,1,2019-07-18 09:06:59.220,0
L11019713,L11023389,L11032745,2,30,1,1,2019-07-18 09:04:40.217,0
L11019713,L11020432,L11032745,2,50,1,1,2019-07-18 08:59:50.230,0
L11019713,L11021352,L11032745,2,50,1,1,2019-07-18 09:10:50.293,0
L11019713,L11023447,L11032745,2,20,1,1,2019-07-18 08:54:34.337,0
L11019713,L11019122,L11032745,2,30,1,1,2019-07-18 09:03:17.213,0
L11019713,L11004912,L11032745,2,50,1,1,2019-07-18 09:09:59.297,0
L11019713,L11018979,L11032745,2,30,1,1,2019-07-18 09:26:12.337,0
L11019713,L11004826,L11032745,2,50,1,1,2019-07-18 09:09:17.307,0
L11019713,L11025430,L11032745,2,20,1,1,2019-07-18 08:47:50.253,0
L11019713,L11004886,L11032745,2,100,1,7,2019-07-18 09:13:07.297,0
L11019713,L11018663,L11032745,2,100,1,7,2019-07-18 09:14:42.223,0
L11019713,L11020431,L11032745,2,20,1,1,2019-07-18 08:51:51.223,0
L11019713,L11034892,L11032745,2,30,1,1,2019-07-18 09:21:12.350,0
L11019713,L11009748,L11032745,2,30,1,7,2019-07-18 09:11:56.300,0
L11019713,L11007813,L11032745,2,20,1,1,2019-07-18 08:49:27.263,0
L11019713,L11020866,L11032745,2,50,1,1,2019-07-18 09:22:21.207,0
L11019713,L11018977,L11032745,2,50,1,8,2019-07-26 08:27:17.653,0
L11019713,L11002830,L11032745,2,20,1,1,2019-07-18 08:57:37.300,0
L11019713,L11003691,L11032745,3,20,1,1,2019-07-18 08:45:35.257,0
L11019713,L11019846,L11032745,3,100,1,7,2019-07-18 09:13:50.307,0
L11023447,L11002830,L11032745,2,20,1,3,2019-07-18 09:27:08.210,0
L11004912,L11018986,L11032745,2,50,1,1,2019-07-18 20:14:56.883,0
L11004912,L11005005,L11032745,2,99,1,1,2019-07-18 20:22:48.870,0
L11004912,L11004826,L11032745,2,150,1,1,2019-07-18 20:21:29.870,0
L11004912,L11025430,L11032745,2,50,1,4,2019-07-18 20:19:16.807,0
L11004912,L11004859,L11032745,3,600,1,2,2019-07-18 09:24:50.280,0
L11004912,L11010831,L11032745,3,100,1,1,2019-07-18 09:28:54.217,0
L11004912,L11011858,L11032745,3,100,1,1,2019-07-18 20:24:14.810,0
L11018979,L11024309,L11032745,2,200,1,3,2019-07-28 06:28:20.607,0
L11018979,L11021352,L11032745,2,200,1,5,2019-07-28 06:26:19.530,0
L11018979,L11005005,L11032745,2,100,1,3,2019-07-28 06:24:08.993,0
L11018979,L11002830,L11032745,2,100,1,2,2019-07-28 06:36:30.020,0
L11018979,L11010831,L11032745,3,150,1,1,2019-07-27 12:53:32.260,0
L11025430,L11024309,L11032745,2,30,1,3,2019-07-18 09:01:51.320,0
L11025430,L11001507,L11032745,2,30,1,3,2019-07-18 09:16:35.233,0
L11025430,L11018986,L11032745,2,30,1,9,2019-07-18 09:08:15.303,0
L11025430,L11023389,L11032745,2,30,1,8,2019-07-18 09:06:43.223,0
L11025430,L11021352,L11032745,2,30,1,3,2019-07-18 09:03:22.213,0
L11025430,L11019713,L11032745,2,30,1,8,2019-07-18 09:00:29.247,0
L11025430,L11023447,L11032745,2,30,1,3,2019-07-18 09:09:44.337,0
L11025430,L11019122,L11032745,2,30,1,3,2019-07-18 09:14:55.223,0
L11025430,L11004912,L11032745,2,30,1,9,2019-07-18 09:12:57.307,0
L11025430,L11004826,L11032745,2,30,1,3,2019-07-18 08:56:19.310,0
L11025430,L11018663,L11032745,2,30,1,3,2019-07-19 11:49:23.113,0
L11025430,L11034892,L11032745,2,30,1,9,2019-07-18 09:23:02.200,0
L11025430,L11007813,L11032745,2,30,1,3,2019-07-18 08:54:34.313,0
L11025430,L11020866,L11032745,2,30,1,7,2019-07-18 08:53:24.237,0
L11025430,L11018984,L11032745,2,30,1,3,2019-07-18 09:18:13.223,0
L11025430,L11018977,L11032745,2,30,1,11,2019-07-18 09:11:21.317,0
L11018663,L11023389,L11032745,2,100,1,1,2019-07-19 12:50:55.050,0
L11018663,L11019713,L11032745,2,100,1,1,2019-07-18 12:02:57.190,0
L11018663,L11004826,L11032745,2,100,1,9,2019-07-19 13:01:48.907,0
L11018663,L11025430,L11032745,2,100,1,1,2019-07-18 12:03:56.110,0
L11018663,L11007813,L11032745,2,100,1,1,2019-07-18 12:04:44.120,0
L11020431,L11023389,L11032745,2,50,1,1,2019-07-18 09:22:26.210,0
L11020431,L11019713,L11032745,2,20,1,8,2019-07-18 08:59:16.247,0
L11020431,L11023447,L11032745,2,50,1,1,2019-07-18 09:17:08.230,0
L11020431,L11005005,L11032745,2,50,1,4,2019-07-18 09:20:28.277,0
L11020431,L11004826,L11032745,2,50,1,9,2019-07-18 09:27:40.210,0
L11020431,L11015877,L11032745,3,50,1,1,2019-07-18 09:18:03.210,0
L11007813,L11024309,L11032745,2,100,1,6,2019-07-27 15:29:04.177,0
L11007813,L11023389,L11032745,2,30,1,5,2019-07-27 15:33:57.597,0
L11007813,L11020432,L11032745,2,30,1,9,2019-07-28 18:56:17.807,0
L11007813,L11020790,L11032745,2,30,1,4,2019-07-27 15:36:15.130,0
L11007813,L11000011,L11032745,2,50,1,8,2019-07-28 18:47:12.260,0
L11007813,L11019713,L11032745,2,50,1,3,2019-07-27 15:30:37.133,0
L11007813,L11025430,L11032745,2,30,1,8,2019-07-18 09:01:04.313,0
L11007813,L11004886,L11032745,2,50,1,7,2019-07-28 18:43:49.273,0
L11007813,L11018663,L11032745,2,50,1,8,2019-07-28 18:52:29.800,0
L11007813,L11020431,L11032745,2,50,1,1,2019-07-28 18:45:49.263,0
L11007813,L11034892,L11032745,2,30,1,5,2019-07-27 15:37:14.163,0
L11007813,L11020866,L11032745,2,100,1,1,2019-07-27 15:34:57.583,0
L11007813,L11018984,L11032745,2,50,1,1,2019-07-27 15:27:05.150,0
L11007813,L11012997,L11032745,2,50,1,7,2019-07-28 18:48:12.837,0
L11020866,L11025430,L11032745,2,40,1,4,2019-07-19 08:55:29.240,0
L11020866,L11018790,L11032745,2,100,1,8,2019-07-26 14:42:34.083,0
L11020866,L11010831,L11032745,3,25,1,9,2019-07-18 09:26:56.220,0
L11018977,L11004286,L11032745,2,100,1,12,2019-07-15 08:39:02.053,0
L11012997,L11024037,L11032745,2,2000,1,6,2019-07-22 14:44:00.840,0
L11026488,L11024037,L11032745,2,220,1,1,2019-07-27 19:58:59.423,0
L11027437,L11029841,L11032745,3,100,1,11,2019-07-23 11:21:37.023,0
L11027437,L11025064,L11032745,3,100,1,3,2019-07-23 11:24:10.030,0
L11002602,L11004307,L11032745,2,200,1,7,2019-07-18 17:22:23.993,0
